county,year,sex,age_code,age_group,population
Elgeyo-Marakwet,2025,female,50,50-54,6701.99267578125
Embu,2025,female,50,50-54,17889.07421875
Garissa,2025,female,50,50-54,12617.3369140625
HomaBay,2025,female,50,50-54,18144.1328125
Isiolo,2025,female,50,50-54,4718.55908203125
Kajiado,2025,female,50,50-54,22397.06640625
Kakamega,2025,female,50,50-54,33111.234375
Kericho,2025,female,50,50-54,14478.076171875
Kiambu,2025,female,50,50-54,60753.5546875
Kilifi,2025,female,50,50-54,26660.716796875
Kirinyaga,2025,female,50,50-54,28900.060546875
Kisii,2025,female,50,50-54,19700.958984375
Kisumu,2025,female,50,50-54,20880.09765625
Kitui,2025,female,50,50-54,24630.580078125
Kwale,2025,female,50,50-54,13144.0048828125
Laikipia,2025,female,50,50-54,13067.0107421875
Lamu,2025,female,50,50-54,2872.642333984375
Machakos,2025,female,50,50-54,33738.77734375
Makueni,2025,female,50,50-54,22306.798828125
Mandera,2025,female,50,50-54,7566.701171875
Marsabit,2025,female,50,50-54,7239.57568359375
Meru,2025,female,50,50-54,31617.18359375
Migori,2025,female,50,50-54,17837.2265625
Mombasa,2025,female,50,50-54,19707.2890625
Murang'a,2025,female,50,50-54,31095.9609375
Nairobi,2025,female,50,50-54,74809.9140625
Nakuru,2025,female,50,50-54,46347.3046875
Nandi,2025,female,50,50-54,16913.50390625
Narok,2025,female,50,50-54,18197.91796875
Nyamira,2025,female,50,50-54,10060.9609375
Nyandarua,2025,female,50,50-54,18128.712890625
Nyeri,2025,female,50,50-54,25600.015625
Samburu,2025,female,50,50-54,4346.06201171875
Siaya,2025,female,50,50-54,22045.82421875
TaitaTaveta,2025,female,50,50-54,8263.134765625
TanaRiver,2025,female,50,50-54,9208.90234375
Tharaka-Nithi,2025,female,50,50-54,7433.685546875
TransNzoia,2025,female,50,50-54,18767.1015625
Turkana,2025,female,50,50-54,12029.447265625
UasinGishu,2025,female,50,50-54,21214.634765625
Vihiga,2025,female,50,50-54,13679.609375
Wajir,2025,female,50,50-54,7320.2314453125
WestPokot,2025,female,50,50-54,9091.615234375
Baringo,2025,female,55,55-59,8246.03515625
Bomet,2025,female,55,55-59,12382.6748046875
Bungoma,2025,female,55,55-59,32667.453125
Busia,2025,female,55,55-59,16028.34765625
Elgeyo-Marakwet,2025,female,55,55-59,5952.97314453125
Embu,2025,female,55,55-59,14771.00390625
Garissa,2025,female,55,55-59,5097.751953125
HomaBay,2025,female,55,55-59,17611.52734375
Isiolo,2025,female,55,55-59,4077.634765625
Kajiado,2025,female,55,55-59,14417.8369140625
Kakamega,2025,female,55,55-59,27880.544921875
Kericho,2025,female,55,55-59,13352.375
Kiambu,2025,female,55,55-59,40949.83984375
Kilifi,2025,female,55,55-59,21094.2578125
Kirinyaga,2025,female,55,55-59,22617.513671875
Kisii,2025,female,55,55-59,24565.62890625
Kisumu,2025,female,55,55-59,18509.400390625
Kitui,2025,female,55,55-59,19486.69140625
Kwale,2025,female,55,55-59,11252.392578125
Laikipia,2025,female,55,55-59,10069.416015625
Lamu,2025,female,55,55-59,2465.753662109375
Machakos,2025,female,55,55-59,27527.25390625
Makueni,2025,female,55,55-59,18918.71875
Mandera,2025,female,55,55-59,4276.6025390625
Marsabit,2025,female,55,55-59,4898.8603515625
Meru,2025,female,55,55-59,28702.53515625
Migori,2025,female,55,55-59,15614.8984375
Mombasa,2025,female,55,55-59,13473.99609375
Murang'a,2025,female,55,55-59,26270.44140625
Nairobi,2025,female,55,55-59,45289.3203125
Nakuru,2025,female,55,55-59,34262.375
Nandi,2025,female,55,55-59,14013.462890625
Narok,2025,female,55,55-59,14006.2255859375
Nyamira,2025,female,55,55-59,11750.361328125
Nyandarua,2025,female,55,55-59,13507.2822265625
Nyeri,2025,female,55,55-59,19211.05078125
Samburu,2025,female,55,55-59,2978.869384765625
Siaya,2025,female,55,55-59,19854.00390625
TaitaTaveta,2025,female,55,55-59,7159.642578125
TanaRiver,2025,female,55,55-59,6513.234375
Tharaka-Nithi,2025,female,55,55-59,6956.6650390625
TransNzoia,2025,female,55,55-59,15524.1162109375
Turkana,2025,female,55,55-59,8308.3251953125
UasinGishu,2025,female,55,55-59,16726.7421875
Vihiga,2025,female,55,55-59,12401.287109375
Wajir,2025,female,55,55-59,4098.541015625
WestPokot,2025,female,55,55-59,6305.46875
Baringo,2025,female,60,60-64,6547.5107421875
Bomet,2025,female,60,60-64,8821.37109375
Bungoma,2025,female,60,60-64,23878.57421875
Busia,2025,female,60,60-64,12160.6103515625
Elgeyo-Marakwet,2025,female,60,60-64,4489.4609375
Embu,2025,female,60,60-64,9683.998046875
Garissa,2025,female,60,60-64,6604.1396484375
HomaBay,2025,female,60,60-64,14718.96875
Isiolo,2025,female,60,60-64,3227.4404296875
Kajiado,2025,female,60,60-64,9888.26171875
Kakamega,2025,female,60,60-64,22314.162109375
Kericho,2025,female,60,60-64,9643.3134765625
Kiambu,2025,female,60,60-64,24827.794921875
Kilifi,2025,female,60,60-64,22455.58984375
Kirinyaga,2025,female,60,60-64,13892.3046875
Kisii,2025,female,60,60-64,18986.646484375
Kisumu,2025,female,60,60-64,15155.15625
Kitui,2025,female,60,60-64,15787.47265625
Kwale,2025,female,60,60-64,12115.2119140625
Laikipia,2025,female,60,60-64,6887.04296875
Lamu,2025,female,60,60-64,1890.88525390625
Machakos,2025,female,60,60-64,22049.43359375
Makueni,2025,female,60,60-64,16561.28125
Mandera,2025,female,60,60-64,3969.927978515625
Marsabit,2025,female,60,60-64,4241.880859375
Meru,2025,female,60,60-64,21661.779296875
Migori,2025,female,60,60-64,12332.060546875
Mombasa,2025,female,60,60-64,9127.7548828125
Murang'a,2025,female,60,60-64,18071.265625
Nairobi,2025,female,60,60-64,25523.302734375
Nakuru,2025,female,60,60-64,22137.32421875
Nandi,2025,female,60,60-64,9798.017578125
Narok,2025,female,60,60-64,10320.8623046875
Nyamira,2025,female,60,60-64,8998.244140625
Nyandarua,2025,female,60,60-64,8146.9189453125
Nyeri,2025,female,60,60-64,12424.169921875
Samburu,2025,female,60,60-64,3179.81640625
Siaya,2025,female,60,60-64,17523.435546875
TaitaTaveta,2025,female,60,60-64,5505.45068359375
TanaRiver,2025,female,60,60-64,6115.61279296875
Tharaka-Nithi,2025,female,60,60-64,5297.2060546875
TransNzoia,2025,female,60,60-64,10987.099609375
Turkana,2025,female,60,60-64,7700.3251953125
UasinGishu,2025,female,60,60-64,10975.9775390625
Vihiga,2025,female,60,60-64,10777.3681640625
Wajir,2025,female,60,60-64,3452.469482421875
WestPokot,2025,female,60,60-64,5950.06884765625
Baringo,2025,female,65,65-69,4841.4169921875
Bomet,2025,female,65,65-69,6136.84814453125
Bungoma,2025,female,65,65-69,15694.1962890625
Busia,2025,female,65,65-69,8261.810546875
Elgeyo-Marakwet,2025,female,65,65-69,3277.85693359375
Embu,2025,female,65,65-69,7651.89453125
Garissa,2025,female,65,65-69,2310.34765625
HomaBay,2025,female,65,65-69,10765.59375
Isiolo,2025,female,65,65-69,1819.63916015625
Kajiado,2025,female,65,65-69,5743.94091796875
Kakamega,2025,female,65,65-69,15268.4287109375
Kericho,2025,female,65,65-69,6350.1728515625
Kiambu,2025,female,65,65-69,17399.203125
Kilifi,2025,female,65,65-69,13181.7880859375
Kirinyaga,2025,female,65,65-69,10906.455078125
Kisii,2025,female,65,65-69,12170.484375
Kisumu,2025,female,65,65-69,10598.443359375
Kitui,2025,female,65,65-69,13091.0673828125
Kwale,2025,female,65,65-69,7809.88720703125
Laikipia,2025,female,65,65-69,5095.03076171875
Lamu,2025,female,65,65-69,1267.0458984375
Machakos,2025,female,65,65-69,16139.8369140625
Makueni,2025,female,65,65-69,13324.751953125
Mandera,2025,female,65,65-69,1776.96875
Marsabit,2025,female,65,65-69,2457.455078125
Meru,2025,female,65,65-69,16234.376953125
Migori,2025,female,65,65-69,8660.97265625
Mombasa,2025,female,65,65-69,5488.84326171875
Murang'a,2025,female,65,65-69,15188.396484375
Nairobi,2025,female,65,65-69,14505.8876953125
Nakuru,2025,female,65,65-69,15407.443359375
Nandi,2025,female,65,65-69,7138.986328125
Narok,2025,female,65,65-69,6049.83154296875
Nyamira,2025,female,65,65-69,5753.05859375
Nyandarua,2025,female,65,65-69,5979.224609375
Nyeri,2025,female,65,65-69,9454.0185546875
Samburu,2025,female,65,65-69,1880.3106689453125
Siaya,2025,female,65,65-69,13582.078125
TaitaTaveta,2025,female,65,65-69,3939.9384765625
TanaRiver,2025,female,65,65-69,3486.260986328125
Tharaka-Nithi,2025,female,65,65-69,4177.421875
TransNzoia,2025,female,65,65-69,7137.365234375
Turkana,2025,female,65,65-69,5151.73681640625
UasinGishu,2025,female,65,65-69,7449.333984375
Vihiga,2025,female,65,65-69,8090.4228515625
Wajir,2025,female,65,65-69,1599.505126953125
WestPokot,2025,female,65,65-69,4598.75390625
Baringo,2025,female,70,70-74,3152.603515625
Bomet,2025,female,70,70-74,3825.921875
Bungoma,2025,female,70,70-74,8851.5146484375
Busia,2025,female,70,70-74,5050.2421875
Elgeyo-Marakwet,2025,female,70,70-74,2189.8662109375
Embu,2025,female,70,70-74,4883.5439453125
Garissa,2025,female,70,70-74,2824.28125
HomaBay,2025,female,70,70-74,6781.6123046875
Isiolo,2025,female,70,70-74,1350.7296142578125
Kajiado,2025,female,70,70-74,3534.22265625
Kakamega,2025,female,70,70-74,8694.9453125
Kericho,2025,female,70,70-74,3687.4951171875
Kiambu,2025,female,70,70-74,10886.67578125
Kilifi,2025,female,70,70-74,7815.83984375
Kirinyaga,2025,female,70,70-74,7330.8037109375
Kisii,2025,female,70,70-74,6833.5390625
Kisumu,2025,female,70,70-74,6199.9423828125
Kitui,2025,female,70,70-74,9541.650390625
Kwale,2025,female,70,70-74,4752.76220703125
Laikipia,2025,female,70,70-74,3331.7099609375
Lamu,2025,female,70,70-74,750.8017578125
Machakos,2025,female,70,70-74,9072.2041015625
Makueni,2025,female,70,70-74,7815.89013671875
Mandera,2025,female,70,70-74,1568.7353515625
Marsabit,2025,female,70,70-74,2097.9248046875
Meru,2025,female,70,70-74,11075.3798828125
Migori,2025,female,70,70-74,5108.2626953125
Mombasa,2025,female,70,70-74,2875.97265625
Murang'a,2025,female,70,70-74,10498.126953125
Nairobi,2025,female,70,70-74,7428.7919921875
Nakuru,2025,female,70,70-74,9467.666015625
Nandi,2025,female,70,70-74,4067.966796875
Narok,2025,female,70,70-74,4092.72412109375
Nyamira,2025,female,70,70-74,3518.26953125
Nyandarua,2025,female,70,70-74,4261.35595703125
Nyeri,2025,female,70,70-74,7111.66796875
Samburu,2025,female,70,70-74,1431.032470703125
Siaya,2025,female,70,70-74,8546.8701171875
TaitaTaveta,2025,female,70,70-74,2402.0615234375
TanaRiver,2025,female,70,70-74,2406.134765625
Tharaka-Nithi,2025,female,70,70-74,2857.58203125
TransNzoia,2025,female,70,70-74,4123.5244140625
Turkana,2025,female,70,70-74,3617.62646484375
UasinGishu,2025,female,70,70-74,4125.03759765625
Vihiga,2025,female,70,70-74,4840.916015625
Wajir,2025,female,70,70-74,1298.6776123046875
WestPokot,2025,female,70,70-74,2847.814697265625
Baringo,2025,female,75,75-79,1884.770263671875
Bomet,2025,female,75,75-79,2735.229248046875
Bungoma,2025,female,75,75-79,6407.07470703125
Busia,2025,female,75,75-79,3423.654052734375
Elgeyo-Marakwet,2025,female,75,75-79,1496.638427734375
Embu,2025,female,75,75-79,3069.1611328125
Garissa,2025,female,75,75-79,1072.7197265625
HomaBay,2025,female,75,75-79,4223.33642578125
Isiolo,2025,female,75,75-79,683.3920288085938
Kajiado,2025,female,75,75-79,2099.73974609375
Kakamega,2025,female,75,75-79,6543.30712890625
Kericho,2025,female,75,75-79,2389.90283203125
Kiambu,2025,female,75,75-79,7993.5927734375
Kilifi,2025,female,75,75-79,4973.3701171875
Kirinyaga,2025,female,75,75-79,4416.134765625
Kisii,2025,female,75,75-79,4029.4365234375
Kisumu,2025,female,75,75-79,4019.43701171875
Kitui,2025,female,75,75-79,5569.65234375
Kwale,2025,female,75,75-79,2439.66455078125
Laikipia,2025,female,75,75-79,2327.976806640625
Lamu,2025,female,75,75-79,392.4664001464844
Machakos,2025,female,75,75-79,6303.2314453125
Makueni,2025,female,75,75-79,5226.828125
Mandera,2025,female,75,75-79,596.7283935546875
Marsabit,2025,female,75,75-79,891.3896484375
Meru,2025,female,75,75-79,6213.16064453125
Migori,2025,female,75,75-79,3418.143310546875
Mombasa,2025,female,75,75-79,1553.271728515625
Murang'a,2025,female,75,75-79,8185.873046875
Nairobi,2025,female,75,75-79,4216.97802734375
Nakuru,2025,female,75,75-79,6806.18505859375
Nandi,2025,female,75,75-79,3059.7255859375
Narok,2025,female,75,75-79,2429.876708984375
Nyamira,2025,female,75,75-79,2030.7708740234375
Nyandarua,2025,female,75,75-79,3646.5712890625
Nyeri,2025,female,75,75-79,5533.3623046875
Samburu,2025,female,75,75-79,780.8168334960938
Siaya,2025,female,75,75-79,5821.7646484375
TaitaTaveta,2025,female,75,75-79,1545.226318359375
TanaRiver,2025,female,75,75-79,1128.32861328125
Tharaka-Nithi,2025,female,75,75-79,1737.309326171875
TransNzoia,2025,female,75,75-79,2868.11083984375
Turkana,2025,female,75,75-79,1967.8380126953125
UasinGishu,2025,female,75,75-79,3205.52734375
Vihiga,2025,female,75,75-79,3694.92529296875
Wajir,2025,female,75,75-79,533.6737670898438
WestPokot,2025,female,75,75-79,1545.9051513671875
Baringo,2025,female,80,80-84,1155.200439453125
Bomet,2025,female,80,80-84,1878.2279052734375
Bungoma,2025,female,80,80-84,3762.729248046875
Busia,2025,female,80,80-84,2017.85791015625
Elgeyo-Marakwet,2025,female,80,80-84,898.751220703125
Embu,2025,female,80,80-84,2274.3232421875
Garissa,2025,female,80,80-84,658.7832641601562
HomaBay,2025,female,80,80-84,2403.53369140625
Isiolo,2025,female,80,80-84,429.7027587890625
Kajiado,2025,female,80,80-84,1239.0029296875
Kakamega,2025,female,80,80-84,3604.2080078125
Kericho,2025,female,80,80-84,1610.358642578125
Kiambu,2025,female,80,80-84,5072.24169921875
Kilifi,2025,female,80,80-84,2717.156982421875
Kirinyaga,2025,female,80,80-84,3233.601806640625
Kisii,2025,female,80,80-84,2570.211669921875
Kisumu,2025,female,80,80-84,2265.21826171875
Kitui,2025,female,80,80-84,3655.984375
Kwale,2025,female,80,80-84,1360.747314453125
Laikipia,2025,female,80,80-84,1284.8245849609375
Lamu,2025,female,80,80-84,205.9283447265625
Machakos,2025,female,80,80-84,4526.98583984375
Makueni,2025,female,80,80-84,3763.25537109375
Mandera,2025,female,80,80-84,322.5172119140625
Marsabit,2025,female,80,80-84,499.6101989746094
Meru,2025,female,80,80-84,4208.2265625
Migori,2025,female,80,80-84,1979.33154296875
Mombasa,2025,female,80,80-84,800.26708984375
Murang'a,2025,female,80,80-84,5433.63671875
Nairobi,2025,female,80,80-84,2259.400634765625
Nakuru,2025,female,80,80-84,4044.934326171875
Nandi,2025,female,80,80-84,1926.514892578125
Narok,2025,female,80,80-84,1448.6334228515625
Nyamira,2025,female,80,80-84,1251.4259033203125
Nyandarua,2025,female,80,80-84,1978.161865234375
Nyeri,2025,female,80,80-84,3383.91748046875
Samburu,2025,female,80,80-84,432.7139892578125
Siaya,2025,female,80,80-84,3428.903564453125
TaitaTaveta,2025,female,80,80-84,983.2109375
TanaRiver,2025,female,80,80-84,612.1415405273438
Tharaka-Nithi,2025,female,80,80-84,1168.178955078125
TransNzoia,2025,female,80,80-84,1684.3525390625
Turkana,2025,female,80,80-84,913.0455322265625
UasinGishu,2025,female,80,80-84,1967.9537353515625
Vihiga,2025,female,80,80-84,2283.345703125
Wajir,2025,female,80,80-84,278.3502197265625
WestPokot,2025,female,80,80-84,812.91162109375
Baringo,2025,female,85,85-89,716.6595458984375
Bomet,2025,female,85,85-89,1059.0433349609375
Bungoma,2025,female,85,85-89,1721.362060546875
Busia,2025,female,85,85-89,1017.3518676757812
Elgeyo-Marakwet,2025,female,85,85-89,469.1839599609375
Embu,2025,female,85,85-89,1557.42333984375
Garissa,2025,female,85,85-89,1097.2752685546875
HomaBay,2025,female,85,85-89,1239.05029296875
Isiolo,2025,female,85,85-89,352.60479736328125
Kajiado,2025,female,85,85-89,734.1431884765625
Kakamega,2025,female,85,85-89,1480.67333984375
Kericho,2025,female,85,85-89,980.82080078125
Kiambu,2025,female,85,85-89,2548.21240234375
Kilifi,2025,female,85,85-89,1361.7281494140625
Kirinyaga,2025,female,85,85-89,2289.0791015625
Kisii,2025,female,85,85-89,1546.5697021484375
Kisumu,2025,female,85,85-89,1086.8421630859375
Kitui,2025,female,85,85-89,2550.355712890625
Kwale,2025,female,85,85-89,828.044189453125
Laikipia,2025,female,85,85-89,584.4589233398438
Lamu,2025,female,85,85-89,115.9670181274414
Machakos,2025,female,85,85-89,2671.524169921875
Makueni,2025,female,85,85-89,2296.712646484375
Mandera,2025,female,85,85-89,357.7753601074219
Marsabit,2025,female,85,85-89,475.4221496582031
Meru,2025,female,85,85-89,2880.050537109375
Migori,2025,female,85,85-89,984.1550903320312
Mombasa,2025,female,85,85-89,402.657958984375
Murang'a,2025,female,85,85-89,2660.529296875
Nairobi,2025,female,85,85-89,1114.799072265625
Nakuru,2025,female,85,85-89,1897.3590087890625
Nandi,2025,female,85,85-89,913.736328125
Narok,2025,female,85,85-89,885.6778564453125
Nyamira,2025,female,85,85-89,754.7622680664062
Nyandarua,2025,female,85,85-89,767.565185546875
Nyeri,2025,female,85,85-89,1648.2244873046875
Samburu,2025,female,85,85-89,290.4343566894531
Siaya,2025,female,85,85-89,1657.7452392578125
TaitaTaveta,2025,female,85,85-89,571.9541015625
TanaRiver,2025,female,85,85-89,503.2320861816406
Tharaka-Nithi,2025,female,85,85-89,760.8778076171875
TransNzoia,2025,female,85,85-89,798.8472290039062
Turkana,2025,female,85,85-89,457.06036376953125
UasinGishu,2025,female,85,85-89,880.4286499023438
Vihiga,2025,female,85,85-89,1063.1396484375
Wajir,2025,female,85,85-89,266.0298767089844
WestPokot,2025,female,85,85-89,447.5207214355469
Baringo,2025,female,90,90+,509.3070983886719
Bomet,2025,female,90,90+,565.0988159179688
Bungoma,2025,female,90,90+,885.8312377929688
Busia,2025,female,90,90+,566.2000732421875
Elgeyo-Marakwet,2025,female,90,90+,274.0858154296875
Embu,2025,female,90,90+,932.9827880859375
Garissa,2025,female,90,90+,1188.8662109375
HomaBay,2025,female,90,90+,704.8295288085938
Isiolo,2025,female,90,90+,287.6324157714844
Kajiado,2025,female,90,90+,479.3232421875
Kakamega,2025,female,90,90+,699.473388671875
Kericho,2025,female,90,90+,613.803955078125
Kiambu,2025,female,90,90+,1332.2137451171875
Kilifi,2025,female,90,90+,720.38623046875
Kirinyaga,2025,female,90,90+,1372.340087890625
Kisii,2025,female,90,90+,955.5013427734375
Kisumu,2025,female,90,90+,577.5777587890625
Kitui,2025,female,90,90+,1815.960205078125
Kwale,2025,female,90,90+,515.9498291015625
Laikipia,2025,female,90,90+,321.0675354003906
Lamu,2025,female,90,90+,89.504638671875
Machakos,2025,female,90,90+,1485.21875
Makueni,2025,female,90,90+,1264.490478515625
Mandera,2025,female,90,90+,427.70404052734375
Marsabit,2025,female,90,90+,486.2321472167969
Meru,2025,female,90,90+,1689.494873046875
Migori,2025,female,90,90+,573.7835693359375
Mombasa,2025,female,90,90+,258.4810485839844
Murang'a,2025,female,90,90+,1178.427978515625
Nairobi,2025,female,90,90+,654.100830078125
Nakuru,2025,female,90,90+,968.7473754882812
Nandi,2025,female,90,90+,469.3309631347656
Narok,2025,female,90,90+,561.3389282226562
Nyamira,2025,female,90,90+,461.1641845703125
Nyandarua,2025,female,90,90+,362.1748046875
Nyeri,2025,female,90,90+,836.2509155273438
Samburu,2025,female,90,90+,209.62399291992188
Siaya,2025,female,90,90+,814.4556884765625
TaitaTaveta,2025,female,90,90+,363.84967041015625
TanaRiver,2025,female,90,90+,445.83990478515625
Tharaka-Nithi,2025,female,90,90+,473.234619140625
TransNzoia,2025,female,90,90+,413.8420104980469
Turkana,2025,female,90,90+,299.58624267578125
UasinGishu,2025,female,90,90+,435.0203857421875
Vihiga,2025,female,90,90+,516.2314453125
Wajir,2025,female,90,90+,322.0076599121094
WestPokot,2025,female,90,90+,306.5132751464844
Baringo,2025,male,00,0-1,11132.9794921875
Bomet,2025,male,00,0-1,13335.2578125
Bungoma,2025,male,00,0-1,29773.080078125
Busia,2025,male,00,0-1,13269.048828125
Elgeyo-Marakwet,2025,male,00,0-1,6455.99169921875
Embu,2025,male,00,0-1,7401.984375
Garissa,2025,male,00,0-1,17951.251953125
HomaBay,2025,male,00,0-1,17741.51953125
Isiolo,2025,male,00,0-1,6643.0888671875
Kajiado,2025,male,00,0-1,22526.861328125
Kakamega,2025,male,00,0-1,21575.42578125
Kericho,2025,male,00,0-1,12884.494140625
Kiambu,2025,male,00,0-1,36919.78125
Kilifi,2025,male,00,0-1,24924.865234375
Kirinyaga,2025,male,00,0-1,9189.6640625
Kisii,2025,male,00,0-1,16028.931640625
Kisumu,2025,male,00,0-1,17036.955078125
Kitui,2025,male,00,0-1,14420.9609375
Kwale,2025,male,00,0-1,16570.43359375
Laikipia,2025,male,00,0-1,8142.62060546875
Lamu,2025,male,00,0-1,2498.759033203125
Machakos,2025,male,00,0-1,18950.1328125
Makueni,2025,male,00,0-1,11048.73046875
